test_name,file,line,rule_id,cwe,severity,message,tool
BenchmarkTest01085,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01085.java,56,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest01086,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01086.java,56,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest01087,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01087.java,58,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest01087,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01087.java,61,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest01088,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01088.java,57,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest01088,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01088.java,60,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest01089,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01089.java,56,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest01090,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01090.java,56,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest01090,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01090.java,58,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,CWE-89,warning,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,semgrep
BenchmarkTest01091,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01091.java,58,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,CWE-89,warning,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,semgrep
BenchmarkTest01091,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01091.java,58,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest01092,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01092.java,58,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,CWE-89,warning,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,semgrep
BenchmarkTest01092,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01092.java,58,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest01093,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01093.java,58,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,CWE-89,warning,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,semgrep
BenchmarkTest01093,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01093.java,58,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest01094,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01094.java,58,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,CWE-89,warning,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,semgrep
BenchmarkTest01094,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01094.java,58,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest01095,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01095.java,58,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,CWE-89,warning,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,semgrep
BenchmarkTest01095,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01095.java,58,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest01096,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01096.java,56,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest01096,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01096.java,58,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,CWE-89,warning,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,semgrep
