test_name,file,line,rule_id,severity,message,tool,cwe
BenchmarkTest00926,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00926.java,64,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest00927,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00927.java,65,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest00928,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00928.java,60,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest00929,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00929.java,75,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest00937,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00937.java,73,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest00938,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00938.java,61,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest00939,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00939.java,73,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest00940,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00940.java,64,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest00945,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00945.java,73,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest00945,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00945.java,73,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube,CWE-327
BenchmarkTest00946,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00946.java,73,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest00946,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00946.java,73,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube,CWE-327
BenchmarkTest00960,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00960.java,68,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest00961,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00961.java,69,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest00963,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00963.java,69,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest00971,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00971.java,68,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest00972,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00972.java,68,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest00973,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00973.java,68,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest00974,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00974.java,68,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest00975,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00975.java,68,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest00976,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00976.java,68,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest00996,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00996.java,74,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest00997,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00997.java,76,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest00998,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00998.java,76,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest00999,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00999.java,76,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01000,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01000.java,76,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01001,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01001.java,73,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01002,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01002.java,74,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01003,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01003.java,74,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01004,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01004.java,74,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01011,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01011.java,73,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01012,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01012.java,73,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01015,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01015.java,66,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube,CWE-327
BenchmarkTest01015,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01015.java,66,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest01016,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01016.java,65,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube,CWE-327
BenchmarkTest01016,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01016.java,65,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest01017,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01017.java,65,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube,CWE-327
BenchmarkTest01017,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01017.java,65,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest01018,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01018.java,64,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest01018,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01018.java,64,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube,CWE-327
BenchmarkTest01020,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01020.java,58,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube,CWE-327
BenchmarkTest01020,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01020.java,58,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest01021,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01021.java,68,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube,CWE-327
BenchmarkTest01022,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01022.java,68,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube,CWE-327
BenchmarkTest01038,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01038.java,54,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest01058,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01058.java,54,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01059,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01059.java,53,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01060,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01060.java,53,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01083,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01083.java,60,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01084,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01084.java,59,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01090,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01090.java,58,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01091,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01091.java,58,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01092,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01092.java,58,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01093,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01093.java,58,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01094,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01094.java,58,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01095,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01095.java,58,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01096,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01096.java,58,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01097,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01097.java,58,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01098,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01098.java,58,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01099,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01099.java,76,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest01099,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01099.java,76,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube,CWE-327
BenchmarkTest01102,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01102.java,74,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube,CWE-327
BenchmarkTest01102,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01102.java,74,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest01103,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01103.java,74,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest01103,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01103.java,74,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube,CWE-327
BenchmarkTest01105,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01105.java,68,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest01105,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01105.java,68,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube,CWE-327
BenchmarkTest01106,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01106.java,68,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest01106,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01106.java,68,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube,CWE-327
BenchmarkTest01107,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01107.java,68,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube,CWE-327
BenchmarkTest01107,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01107.java,68,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest01108,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01108.java,78,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube,CWE-327
BenchmarkTest01119,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01119.java,63,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01123,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01123.java,64,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest01127,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01127.java,63,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01128,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01128.java,63,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01129,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01129.java,63,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01130,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01130.java,63,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01131,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01131.java,63,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01132,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01132.java,63,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01133,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01133.java,63,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01148,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01148.java,67,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
