test_name,file,line,rule_id,severity,message,tool
BenchmarkTest00971,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00971.java,68,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00972,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00972.java,68,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00973,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00973.java,68,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00974,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00974.java,68,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00975,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00975.java,68,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00976,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00976.java,68,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00996,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00996.java,74,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00997,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00997.java,76,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00998,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00998.java,76,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00999,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00999.java,76,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest01000,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01000.java,76,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest01001,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01001.java,73,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest01002,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01002.java,74,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest01003,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01003.java,74,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest01004,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01004.java,74,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest01011,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01011.java,73,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest01012,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01012.java,73,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest01015,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01015.java,66,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube
BenchmarkTest01015,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01015.java,66,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest01016,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01016.java,65,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube
BenchmarkTest01016,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01016.java,65,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest01017,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01017.java,65,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube
BenchmarkTest01017,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01017.java,65,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest01018,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01018.java,64,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest01018,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01018.java,64,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube
BenchmarkTest01020,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01020.java,58,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube
BenchmarkTest01020,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01020.java,58,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest01021,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01021.java,68,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube
BenchmarkTest01022,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01022.java,68,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube
BenchmarkTest01038,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01038.java,54,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube
BenchmarkTest01058,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01058.java,54,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest01059,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01059.java,53,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest01060,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01060.java,53,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest01083,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01083.java,60,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest01084,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01084.java,59,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest01090,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01090.java,58,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest01091,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01091.java,58,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest01092,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01092.java,58,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest01093,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01093.java,58,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest01094,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01094.java,58,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest01095,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01095.java,58,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest01096,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01096.java,58,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest01097,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01097.java,58,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest01098,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01098.java,58,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest01099,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01099.java,76,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest01099,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01099.java,76,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube
BenchmarkTest01102,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01102.java,74,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube
BenchmarkTest01102,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01102.java,74,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest01103,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01103.java,74,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest01103,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01103.java,74,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube
BenchmarkTest01105,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01105.java,68,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest01105,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01105.java,68,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube
BenchmarkTest01106,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01106.java,68,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest01106,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01106.java,68,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube
BenchmarkTest01107,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01107.java,68,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube
BenchmarkTest01107,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01107.java,68,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest01108,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01108.java,78,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube
BenchmarkTest01119,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01119.java,63,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest01123,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01123.java,64,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube
BenchmarkTest01127,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01127.java,63,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest01128,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01128.java,63,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest01129,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01129.java,63,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest01130,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01130.java,63,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest01131,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01131.java,63,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest01132,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01132.java,63,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest01133,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01133.java,63,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest01148,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01148.java,67,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest01148,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01148.java,67,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube
BenchmarkTest01149,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01149.java,67,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube
BenchmarkTest01149,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01149.java,67,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest01150,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01150.java,66,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube
BenchmarkTest01150,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01150.java,66,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest01153,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01153.java,70,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube
BenchmarkTest01162,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01162.java,55,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest01163,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01163.java,55,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest01165,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01165.java,56,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube
BenchmarkTest01166,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01166.java,56,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube
BenchmarkTest01167,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01167.java,56,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube
BenchmarkTest01183,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01183.java,55,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest01184,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01184.java,55,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest01208,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01208.java,62,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest01209,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01209.java,61,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
